X;Y;Z;
557400;6190600;0;
557500;6190600;0;
557600;6190600;0;
557700;6190600;0;
557800;6190600;0;
557900;6190600;0;
558000;6190600;0;
558100;6190600;0;
558200;6190600;0;
558300;6190600;0;
558400;6190600;0;
558500;6190600;0;
558600;6190600;0;
558700;6190600;0;
558800;6190600;0;
558900;6190600;0;
559000;6190600;0;
559100;6190600;0;
559200;6190600;0;
559300;6190600;0;
559400;6190600;0;
559500;6190600;0;
559600;6190600;0;
559700;6190600;0;
559800;6190600;0;
559900;6190600;0;
560000;6190600;0;
560100;6190600;0;
560200;6190600;0;
560300;6190600;0;
560400;6190600;0;
560500;6190600;0;
560600;6190600;0;
560700;6190600;0;
560800;6190600;0;
560900;6190600;0;
561000;6190600;0;
549000;6190700;3.425165e+01;
549100;6190700;3.483568e+01;
549200;6190700;3.390648e+01;
549300;6190700;3.312542e+01;
549400;6190700;3.096600e+01;
549500;6190700;2.850834e+01;
549600;6190700;2.762822e+01;
549700;6190700;2.748400e+01;
549800;6190700;2.808565e+01;
549900;6190700;2.710000e+01;
550000;6190700;2.410280e+01;
550100;6190700;2.249757e+01;
550200;6190700;2.214085e+01;
550300;6190700;2.062866e+01;
550400;6190700;1.998400e+01;
550500;6190700;1.884635e+01;
550600;6190700;1.750000e+01;
550700;6190700;1.610834e+01;
550800;6190700;1.494701e+01;
550900;6190700;1.373526e+01;
551000;6190700;1.253910e+01;
551100;6190700;1.240202e+01;
551200;6190700;1.135114e+01;
551300;6190700;1.068003e+01;
551400;6190700;1.030733e+01;
551500;6190700;1.027838e+01;
551600;6190700;10;
551700;6190700;1.003200e+01;
551800;6190700;1.020000e+01;
551900;6190700;9.632000e+00;
552000;6190700;7.284000e+00;
552100;6190700;5.641420e+00;
552200;6190700;3.792340e+00;
552300;6190700;2.584000e+00;
552400;6190700;2.882180e+00;
552500;6190700;2.785200e+00;
552600;6190700;2.500000e+00;
552700;6190700;2.500000e+00;
552800;6190700;2.500000e+00;
552900;6190700;2.500000e+00;
553000;6190700;2.500000e+00;
553100;6190700;2.500000e+00;
553200;6190700;2.500000e+00;
553300;6190700;2.500000e+00;
553400;6190700;2.500000e+00;
553500;6190700;2.500000e+00;
553600;6190700;2.500000e+00;
553700;6190700;0;
553800;6190700;1.080600e-01;
553900;6190700;1.840000e-01;
554000;6190700;3.840000e-01;
554100;6190700;1.350000e+00;
554200;6190700;8.972000e-01;
554300;6190700;9.031000e-01;
554400;6190700;1.150540e+00;
554500;6190700;1.246030e+00;
554600;6190700;8.237100e-01;
554700;6190700;5.417300e-01;
554800;6190700;0;
554900;6190700;0;
555000;6190700;0;
555100;6190700;0;
555200;6190700;0;
555300;6190700;0;
555400;6190700;0;
555500;6190700;0;
555600;6190700;0;
555700;6190700;0;
555800;6190700;0;
555900;6190700;0;
556000;6190700;0;
556100;6190700;0;
556200;6190700;0;
556300;6190700;0;
556400;6190700;0;
556500;6190700;0;
556600;6190700;0;
556700;6190700;0;
556800;6190700;0;
556900;6190700;0;
557000;6190700;0;
557100;6190700;0;
557200;6190700;0;
557300;6190700;3.200000e-02;
557400;6190700;2.540000e+00;
557500;6190700;2.349600e+00;
557600;6190700;5.514000e-02;
557700;6190700;3.360000e-02;
557800;6190700;0;
557900;6190700;0;
558000;6190700;0;
558100;6190700;0;
558200;6190700;0;
558300;6190700;0;
558400;6190700;0;
558500;6190700;0;
558600;6190700;0;
558700;6190700;0;
558800;6190700;0;
558900;6190700;0;
559000;6190700;0;
559100;6190700;0;
559200;6190700;0;
559300;6190700;0;
559400;6190700;0;
559500;6190700;0;
559600;6190700;0;
559700;6190700;0;
559800;6190700;0;
559900;6190700;0;
560000;6190700;0;
560100;6190700;0;
560200;6190700;0;
560300;6190700;0;
560400;6190700;0;
560500;6190700;0;
560600;6190700;0;
560700;6190700;0;
560800;6190700;0;
560900;6190700;0;
561000;6190700;0;
549000;6190800;3.297893e+01;
549100;6190800;3.323416e+01;
549200;6190800;3.244234e+01;
549300;6190800;3.096062e+01;
549400;6190800;2.970000e+01;
549500;6190800;2.728400e+01;
549600;6190800;2.589787e+01;
549700;6190800;2.596203e+01;
549800;6190800;2.497520e+01;
549900;6190800;2.493440e+01;
550000;6190800;2.249782e+01;
550100;6190800;2.217429e+01;
550200;6190800;2.137195e+01;
550300;6190800;2.003091e+01;
550400;6190800;1.961600e+01;
550500;6190800;1.761600e+01;
550600;6190800;1.885000e+01;
550700;6190800;1.766800e+01;
550800;6190800;1.621182e+01;
550900;6190800;1.492000e+01;
551000;6190800;1.356835e+01;
551100;6190800;1.295194e+01;
551200;6190800;1.204000e+01;
551300;6190800;1.201250e+01;
551400;6190800;1.101766e+01;
551500;6190800;1.082349e+01;
551600;6190800;1.008715e+01;
551700;6190800;1.227816e+01;
551800;6190800;1.231600e+01;
551900;6190800;9.900000e+00;
552000;6190800;7.100000e+00;
552100;6190800;4.968000e+00;
552200;6190800;6.364000e+00;
552300;6190800;2.500000e+00;
552400;6190800;2.500000e+00;
552500;6190800;2.500000e+00;
552600;6190800;2.500000e+00;
552700;6190800;2.500000e+00;
552800;6190800;2.500000e+00;
552900;6190800;2.500000e+00;
553000;6190800;2.500000e+00;
553100;6190800;2.500000e+00;
553200;6190800;2.500000e+00;
553300;6190800;2.500000e+00;
553400;6190800;2.500000e+00;
553500;6190800;2.500000e+00;
553600;6190800;2.571780e+00;
553700;6190800;2.516000e+00;
553800;6190800;2.600000e+00;
553900;6190800;3.067380e+00;
554000;6190800;3.151380e+00;
554100;6190800;3.053260e+00;
554200;6190800;2.555780e+00;
554300;6190800;2.474780e+00;
554400;6190800;2.197600e+00;
554500;6190800;2.058180e+00;
554600;6190800;1.413040e+00;
554700;6190800;6.580000e-01;
554800;6190800;0;
554900;6190800;0;
555000;6190800;0;
555100;6190800;0;
555200;6190800;0;
555300;6190800;0;
555400;6190800;0;
555500;6190800;0;
555600;6190800;0;
555700;6190800;0;
555800;6190800;0;
555900;6190800;0;
556000;6190800;0;
556100;6190800;0;
556200;6190800;0;
556300;6190800;0;
556400;6190800;0;
556500;6190800;0;
556600;6190800;0;
556700;6190800;0;
556800;6190800;0;
556900;6190800;0;
557000;6190800;0;
557100;6190800;0;
557200;6190800;3.200000e-02;
557300;6190800;2.592740e+00;
557400;6190800;3.112270e+00;
557500;6190800;2.623650e+00;
557600;6190800;1.796350e+00;
557700;6190800;6.009800e-01;
557800;6190800;8.400000e-02;
557900;6190800;0;
558000;6190800;0;
558100;6190800;0;
558200;6190800;0;
558300;6190800;0;
558400;6190800;0;
558500;6190800;0;
558600;6190800;0;
558700;6190800;0;
558800;6190800;0;
558900;6190800;0;
559000;6190800;0;
559100;6190800;0;
559200;6190800;0;
559300;6190800;2.000000e-01;
559400;6190800;2.000000e-01;
559500;6190800;8.400000e-02;
559600;6190800;0;
559700;6190800;0;
559800;6190800;0;
559900;6190800;2.000000e-01;
560000;6190800;2.000000e-01;
560100;6190800;4.000000e-01;
560200;6190800;3.680000e-01;
560300;6190800;2.000000e-01;
560400;6190800;9.462000e-02;
560500;6190800;0;
560600;6190800;0;
560700;6190800;0;
560800;6190800;0;
560900;6190800;0;
561000;6190800;0;
549000;6190900;3.176784e+01;
549100;6190900;3.115000e+01;
549200;6190900;3.052920e+01;
549300;6190900;2.931565e+01;
549400;6190900;2.750000e+01;
549500;6190900;2.634635e+01;
549600;6190900;2.470230e+01;
549700;6190900;2.489210e+01;
549800;6190900;2.432150e+01;
549900;6190900;2.291530e+01;
550000;6190900;2.226672e+01;
550100;6190900;2.171373e+01;
550200;6190900;2.132877e+01;
550300;6190900;2.072466e+01;
550400;6190900;2.001680e+01;
550500;6190900;20;
550600;6190900;1.990477e+01;
550700;6190900;1.975437e+01;
550800;6190900;1.735101e+01;
550900;6190900;1.554264e+01;
551000;6190900;1.448458e+01;
551100;6190900;1.380077e+01;
551200;6190900;1.307477e+01;
551300;6190900;1.212886e+01;
551400;6190900;1.146166e+01;
551500;6190900;1.139917e+01;
551600;6190900;1.023285e+01;
551700;6190900;1.018547e+01;
551800;6190900;9.233570e+00;
551900;6190900;7.489380e+00;
552000;6190900;6.346350e+00;
552100;6190900;4.384620e+00;
552200;6190900;2.600460e+00;
552300;6190900;2.500000e+00;
552400;6190900;2.500000e+00;
552500;6190900;2.500000e+00;
552600;6190900;2.500000e+00;
552700;6190900;2.500000e+00;
552800;6190900;2.500000e+00;
552900;6190900;2.508060e+00;
553000;6190900;2.555780e+00;
553100;6190900;2.600000e+00;
553200;6190900;2.500000e+00;
553300;6190900;2.616000e+00;
553400;6190900;2.700000e+00;
553500;6190900;2.884000e+00;
553600;6190900;4.374580e+00;
553700;6190900;5.200000e+00;
553800;6190900;5.200000e+00;
553900;6190900;4.398690e+00;
554000;6190900;4.429600e+00;
554100;6190900;4.398690e+00;
554200;6190900;3.974580e+00;
554300;6190900;2.600000e+00;
554400;6190900;2.653890e+00;
554500;6190900;2.454370e+00;
554600;6190900;2.180320e+00;
554700;6190900;1.815630e+00;
554800;6190900;5.855200e-01;
554900;6190900;0;
555000;6190900;0;
555100;6190900;0;
555200;6190900;0;
555300;6190900;0;
555400;6190900;0;
555500;6190900;0;
555600;6190900;0;
555700;6190900;0;
555800;6190900;0;
555900;6190900;0;
556000;6190900;0;
556100;6190900;0;
556200;6190900;0;
556300;6190900;0;
556400;6190900;0;
556500;6190900;0;
556600;6190900;0;
556700;6190900;0;
556800;6190900;0;
556900;6190900;0;
557000;6190900;0;
557100;6190900;3.200000e-02;
557200;6190900;3.068000e+00;
557300;6190900;3.942740e+00;
557400;6190900;4.540000e+00;
557500;6190900;4.245600e+00;
557600;6190900;2.920800e+00;
557700;6190900;2.129600e+00;
557800;6190900;2.316000e+00;
557900;6190900;2.000000e-01;
558000;6190900;0;
558100;6190900;0;
558200;6190900;0;
558300;6190900;0;
558400;6190900;0;
558500;6190900;0;
558600;6190900;0;
558700;6190900;0;
558800;6190900;0;
558900;6190900;0;
559000;6190900;0;
559100;6190900;0;
559200;6190900;8.000000e-01;
559300;6190900;5.184000e+00;
559400;6190900;4.430350e+00;
559500;6190900;2.700000e+00;
559600;6190900;2.732000e+00;
559700;6190900;2.900000e+00;
559800;6190900;2.732000e+00;
559900;6190900;5.100000e+00;
560000;6190900;7.500000e+00;
560100;6190900;7.500000e+00;
560200;6190900;6.166000e+00;
560300;6190900;4.816000e+00;
560400;6190900;2.433600e+00;
560500;6190900;0;
560600;6190900;0;
560700;6190900;0;
560800;6190900;0;
560900;6190900;0;
561000;6190900;0;
549000;6191000;3.048686e+01;
549100;6191000;2.932154e+01;
549200;6191000;2.977245e+01;
549300;6191000;2.847922e+01;
549400;6191000;2.748400e+01;
549500;6191000;25;
549600;6191000;2.462043e+01;
549700;6191000;2.411088e+01;
549800;6191000;2.349550e+01;
549900;6191000;2.288397e+01;
550000;6191000;2.221251e+01;
550100;6191000;2.157518e+01;
550200;6191000;2.188024e+01;
550300;6191000;2.148488e+01;
550400;6191000;20;
550500;6191000;1.996800e+01;
550600;6191000;1.855874e+01;
550700;6191000;1.778190e+01;
550800;6191000;1.743818e+01;
550900;6191000;1.676442e+01;
551000;6191000;1.538035e+01;
551100;6191000;1.464819e+01;
551200;6191000;1.439869e+01;
551300;6191000;1.250000e+01;
551400;6191000;1.231190e+01;
551500;6191000;1.209672e+01;
551600;6191000;1.061992e+01;
551700;6191000;9.822850e+00;
551800;6191000;7.970860e+00;
551900;6191000;7.054180e+00;
552000;6191000;4.784000e+00;
552100;6191000;2.986860e+00;
552200;6191000;2.500000e+00;
552300;6191000;2.500000e+00;
552400;6191000;2.500000e+00;
552500;6191000;2.500000e+00;
552600;6191000;2.500000e+00;
552700;6191000;2.503970e+00;
552800;6191000;2.528900e+00;
552900;6191000;3.264210e+00;
553000;6191000;4.369200e+00;
553100;6191000;5.071780e+00;
553200;6191000;5.100000e+00;
553300;6191000;5.384000e+00;
553400;6191000;7.571780e+00;
553500;6191000;7.700000e+00;
553600;6191000;7.700000e+00;
553700;6191000;7.884000e+00;
553800;6191000;8.850000e+00;
553900;6191000;7.700000e+00;
554000;6191000;7.700000e+00;
554100;6191000;7.684000e+00;
554200;6191000;6.166000e+00;
554300;6191000;5.184000e+00;
554400;6191000;4.267310e+00;
554500;6191000;3.850000e+00;
554600;6191000;3.666000e+00;
554700;6191000;2.542780e+00;
554800;6191000;1.898690e+00;
554900;6191000;1.350000e+00;
555000;6191000;5.578000e-02;
555100;6191000;0;
555200;6191000;0;
555300;6191000;0;
555400;6191000;0;
555500;6191000;0;
555600;6191000;0;
555700;6191000;0;
555800;6191000;0;
555900;6191000;0;
556000;6191000;0;
556100;6191000;0;
556200;6191000;0;
556300;6191000;0;
556400;6191000;0;
556500;6191000;0;
556600;6191000;0;
556700;6191000;0;
556800;6191000;0;
556900;6191000;0;
557000;6191000;0;
557100;6191000;6.000000e-01;
557200;6191000;5.143550e+00;
557300;6191000;7.508060e+00;
557400;6191000;7.566400e+00;
557500;6191000;7.600000e+00;
557600;6191000;7.700000e+00;
557700;6191000;5.200000e+00;
557800;6191000;5.200000e+00;
557900;6191000;5.232000e+00;
558000;6191000;3.068000e+00;
558100;6191000;4.832000e+00;
558200;6191000;2.000000e-01;
558300;6191000;1.680000e-01;
558400;6191000;0;
558500;6191000;0;
558600;6191000;0;
558700;6191000;3.200000e-02;
558800;6191000;2.000000e-01;
558900;6191000;2.000000e-01;
559000;6191000;2.000000e-01;
559100;6191000;3.100000e+00;
559200;6191000;7.727550e+00;
559300;6191000;8.269650e+00;
559400;6191000;7.600000e+00;
559500;6191000;6.599540e+00;
559600;6191000;7.577440e+00;
559700;6191000;7.509410e+00;
559800;6191000;7.500000e+00;
559900;6191000;7.500000e+00;
560000;6191000;7.500000e+00;
560100;6191000;7.500000e+00;
560200;6191000;7.500000e+00;
560300;6191000;6.134000e+00;
560400;6191000;3.974580e+00;
560500;6191000;2.100000e+00;
560600;6191000;0;
560700;6191000;0;
560800;6191000;0;
560900;6191000;0;
561000;6191000;0;
549000;6191100;2.865000e+01;
549100;6191100;2.797086e+01;
549200;6191100;2.738400e+01;
549300;6191100;2.743629e+01;
549400;6191100;2.634635e+01;
549500;6191100;2.499360e+01;
549600;6191100;2.430554e+01;
549700;6191100;2.325128e+01;
549800;6191100;2.306466e+01;
549900;6191100;2.249898e+01;
550000;6191100;2.206906e+01;
550100;6191100;2.215371e+01;
550200;6191100;2.239182e+01;
550300;6191100;2.225834e+01;
550400;6191100;2.004234e+01;
550500;6191100;1.951600e+01;
550600;6191100;1.754234e+01;
550700;6191100;1.750000e+01;
550800;6191100;1.750000e+01;
550900;6191100;1.750000e+01;
551000;6191100;1.683686e+01;
551100;6191100;1.595440e+01;
551200;6191100;1.710000e+01;
551300;6191100;1.255296e+01;
551400;6191100;1.258400e+01;
551500;6191100;1.237462e+01;
551600;6191100;1.071736e+01;
551700;6191100;8.550000e+00;
551800;6191100;6.536860e+00;
551900;6191100;3.846350e+00;
552000;6191100;2.500000e+00;
552100;6191100;2.501340e+00;
552200;6191100;2.500000e+00;
552300;6191100;2.500000e+00;
552400;6191100;2.500000e+00;
552500;6191100;2.500000e+00;
552600;6191100;2.520380e+00;
552700;6191100;2.600640e+00;
552800;6191100;3.463760e+00;
552900;6191100;4.531490e+00;
553000;6191100;5.876910e+00;
553100;6191100;6.874580e+00;
553200;6191100;7.600000e+00;
553300;6191100;8.850000e+00;
553400;6191100;9.390580e+00;
553500;6191100;1.270000e+01;
553600;6191100;1.270000e+01;
553700;6191100;1.270000e+01;
553800;6191100;1.270000e+01;
553900;6191100;1.270000e+01;
554000;6191100;1.270000e+01;
554100;6191100;1.230000e+01;
554200;6191100;1.020000e+01;
554300;6191100;9.716000e+00;
554400;6191100;7.700000e+00;
554500;6191100;6.350000e+00;
554600;6191100;6.350000e+00;
554700;6191100;5.200000e+00;
554800;6191100;5.200000e+00;
554900;6191100;4.684000e+00;
555000;6191100;1.602130e+00;
555100;6191100;5.578000e-02;
555200;6191100;0;
555300;6191100;0;
555400;6191100;3.200000e-02;
555500;6191100;2.000000e-01;
555600;6191100;2.000000e-01;
555700;6191100;0;
555800;6191100;0;
555900;6191100;0;
556000;6191100;0;
556100;6191100;0;
556200;6191100;0;
556300;6191100;0;
556400;6191100;0;
556500;6191100;0;
556600;6191100;0;
556700;6191100;0;
556800;6191100;0;
556900;6191100;0;
557000;6191100;2.532000e+00;
557100;6191100;5.200000e+00;
557200;6191100;7.600000e+00;
557300;6191100;7.730240e+00;
557400;6191100;9.236400e+00;
557500;6191100;1.010538e+01;
557600;6191100;1.096965e+01;
557700;6191100;1.020000e+01;
557800;6191100;1.020000e+01;
557900;6191100;1.038400e+01;
558000;6191100;1.116600e+01;
558100;6191100;1.023200e+01;
558200;6191100;1.003200e+01;
558300;6191100;5.600000e+00;
558400;6191100;3.100000e+00;
558500;6191100;3.068000e+00;
558600;6191100;5.432000e+00;
558700;6191100;5.600000e+00;
558800;6191100;5.368000e+00;
558900;6191100;5.032000e+00;
559000;6191100;5.768000e+00;
559100;6191100;8.078620e+00;
559200;6191100;1.006640e+01;
559300;6191100;1.006384e+01;
559400;6191100;1.004874e+01;
559500;6191100;8.806800e+00;
559600;6191100;8.192900e+00;
559700;6191100;7.726800e+00;
559800;6191100;7.500000e+00;
559900;6191100;7.492060e+00;
560000;6191100;7.463710e+00;
560100;6191100;7.500000e+00;
560200;6191100;7.498850e+00;
560300;6191100;7.300000e+00;
560400;6191100;4.800000e+00;
560500;6191100;2.100000e+00;
560600;6191100;0;
560700;6191100;0;
560800;6191100;0;
560900;6191100;0;
561000;6191100;0;
549000;6191200;2.709941e+01;
549100;6191200;25;
549200;6191200;2.495219e+01;
549300;6191200;2.484778e+01;
549400;6191200;2.496640e+01;
549500;6191200;2.436275e+01;
549600;6191200;2.250000e+01;
549700;6191200;2.277821e+01;
549800;6191200;2.250000e+01;
549900;6191200;2.244038e+01;
550000;6191200;2.174565e+01;
550100;6191200;2.094838e+01;
550200;6191200;2.043533e+01;
550300;6191200;2.110107e+01;
550400;6191200;2.017774e+01;
550500;6191200;1.907390e+01;
550600;6191200;1.811632e+01;
550700;6191200;1.754234e+01;
550800;6191200;1.750000e+01;
550900;6191200;1.750000e+01;
551000;6191200;1.717542e+01;
551100;6191200;1.746640e+01;
551200;6191200;1.701600e+01;
551300;6191200;1.451158e+01;
551400;6191200;1.481600e+01;
551500;6191200;1.266800e+01;
551600;6191200;1.105000e+01;
551700;6191200;7.886400e+00;
551800;6191200;5.454860e+00;
551900;6191200;2.500000e+00;
552000;6191200;2.500000e+00;
552100;6191200;2.501470e+00;
552200;6191200;2.500000e+00;
552300;6191200;2.500000e+00;
552400;6191200;2.617260e+00;
552500;6191200;2.502300e+00;
552600;6191200;2.936320e+00;
552700;6191200;3.255710e+00;
552800;6191200;4.658620e+00;
552900;6191200;5.361820e+00;
553000;6191200;7.052860e+00;
553100;6191200;9.066000e+00;
553200;6191200;1.020000e+01;
553300;6191200;1.270000e+01;
553400;6191200;1.330000e+01;
553500;6191200;1.770000e+01;
553600;6191200;1.826800e+01;
553700;6191200;1.790000e+01;
553800;6191200;1.786800e+01;
553900;6191200;1.770000e+01;
554000;6191200;1.770000e+01;
554100;6191200;1.730000e+01;
554200;6191200;1.520000e+01;
554300;6191200;1.286800e+01;
554400;6191200;1.270000e+01;
554500;6191200;1.020000e+01;
554600;6191200;1.020000e+01;
554700;6191200;1.020000e+01;
554800;6191200;1.005645e+01;
554900;6191200;7.300000e+00;
555000;6191200;3.634000e+00;
555100;6191200;1.602130e+00;
555200;6191200;1.534000e+00;
555300;6191200;2.616000e+00;
555400;6191200;3.100000e+00;
555500;6191200;5.200000e+00;
555600;6191200;5.116000e+00;
555700;6191200;2.900000e+00;
555800;6191200;2.300000e+00;
555900;6191200;1.680000e-01;
556000;6191200;0;
556100;6191200;0;
556200;6191200;0;
556300;6191200;0;
556400;6191200;0;
556500;6191200;0;
556600;6191200;0;
556700;6191200;3.200000e-02;
556800;6191200;2.000000e-01;
556900;6191200;2.700000e+00;
557000;6191200;8.028220e+00;
557100;6191200;1.010000e+01;
557200;6191200;1.011600e+01;
557300;6191200;1.020000e+01;
557400;6191200;1.155000e+01;
557500;6191200;1.282218e+01;
557600;6191200;1.280000e+01;
557700;6191200;1.288400e+01;
557800;6191200;1.511600e+01;
557900;6191200;1.520000e+01;
558000;6191200;1.520000e+01;
558100;6191200;1.556800e+01;
558200;6191200;2.020000e+01;
558300;6191200;1.983200e+01;
558400;6191200;1.776400e+01;
558500;6191200;1.806800e+01;
558600;6191200;1.753200e+01;
558700;6191200;1.480000e+01;
558800;6191200;9.600000e+00;
558900;6191200;7.932000e+00;
559000;6191200;1.260000e+01;
559100;6191200;1.243360e+01;
559200;6191200;1.173640e+01;
559300;6191200;1.166664e+01;
559400;6191200;1.116619e+01;
559500;6191200;9.926400e+00;
559600;6191200;8.779540e+00;
559700;6191200;7.500000e+00;
559800;6191200;7.500000e+00;
559900;6191200;7.476060e+00;
560000;6191200;7.291340e+00;
560100;6191200;7.500000e+00;
560200;6191200;7.500000e+00;
560300;6191200;7.016000e+00;
560400;6191200;4.516000e+00;
560500;6191200;2.044220e+00;
560600;6191200;0;
560700;6191200;0;
560800;6191200;0;
560900;6191200;0;
561000;6191200;0;
549000;6191300;2.506182e+01;
549100;6191300;2.498170e+01;
549200;6191300;2.472958e+01;
549300;6191300;2.411254e+01;
549400;6191300;2.400507e+01;
549500;6191300;2.317974e+01;
549600;6191300;2.250000e+01;
549700;6191300;2.250000e+01;
549800;6191300;2.250000e+01;
549900;6191300;2.196269e+01;
550000;6191300;2.104549e+01;
550100;6191300;2.019026e+01;
550200;6191300;1.999603e+01;
550300;6191300;1.990000e+01;
550400;6191300;20;
550500;6191300;20;
550600;6191300;1.986720e+01;
550700;6191300;1.819720e+01;
550800;6191300;1.749539e+01;
550900;6191300;1.750000e+01;
551000;6191300;1.750000e+01;
551100;6191300;1.750000e+01;
551200;6191300;1.731600e+01;
551300;6191300;1.520000e+01;
551400;6191300;1.624274e+01;
551500;6191300;1.460000e+01;
551600;6191300;1.096600e+01;
551700;6191300;7.100000e+00;
551800;6191300;4.579170e+00;
551900;6191300;2.500000e+00;
552000;6191300;2.500000e+00;
552100;6191300;2.500000e+00;
552200;6191300;2.500000e+00;
552300;6191300;2.500000e+00;
552400;6191300;2.500000e+00;
552500;6191300;2.552990e+00;
552600;6191300;3.071260e+00;
552700;6191300;3.922930e+00;
552800;6191300;4.700960e+00;
552900;6191300;7.716000e+00;
553000;6191300;1.003200e+01;
553100;6191300;1.310000e+01;
553200;6191300;1.773200e+01;
553300;6191300;1.830000e+01;
553400;6191300;2.096800e+01;
553500;6191300;2.346800e+01;
553600;6191300;2.786800e+01;
553700;6191300;2.521600e+01;
553800;6191300;2.750000e+01;
553900;6191300;2.540000e+01;
554000;6191300;2.540000e+01;
554100;6191300;2.286800e+01;
554200;6191300;2.036800e+01;
554300;6191300;1.983200e+01;
554400;6191300;1.768400e+01;
554500;6191300;1.518400e+01;
554600;6191300;1.511600e+01;
554700;6191300;1.518400e+01;
554800;6191300;1.463200e+01;
554900;6191300;9.600000e+00;
555000;6191300;4.900000e+00;
555100;6191300;3.650000e+00;
555200;6191300;2.800000e+00;
555300;6191300;5.032000e+00;
555400;6191300;7.700000e+00;
555500;6191300;8.850000e+00;
555600;6191300;7.884000e+00;
555700;6191300;10;
555800;6191300;9.992060e+00;
555900;6191300;6.796000e+00;
556000;6191300;1.680000e-01;
556100;6191300;0;
556200;6191300;0;
556300;6191300;0;
556400;6191300;0;
556500;6191300;0;
556600;6191300;3.200000e-02;
556700;6191300;3.284000e+00;
556800;6191300;5.316000e+00;
556900;6191300;9.848000e+00;
557000;6191300;1.122005e+01;
557100;6191300;1.260000e+01;
557200;6191300;1.288400e+01;
557300;6191300;1.342747e+01;
557400;6191300;1.405000e+01;
557500;6191300;1.596965e+01;
557600;6191300;1.556800e+01;
557700;6191300;1.761600e+01;
557800;6191300;1.810000e+01;
557900;6191300;2.020000e+01;
558000;6191300;2.020000e+01;
558100;6191300;2.020000e+01;
558200;6191300;2.271600e+01;
558300;6191300;2.250000e+01;
558400;6191300;2.238400e+01;
558500;6191300;1.960000e+01;
558600;6191300;1.730000e+01;
558700;6191300;1.460000e+01;
558800;6191300;9.632000e+00;
558900;6191300;1.060000e+01;
559000;6191300;1.505437e+01;
559100;6191300;1.410213e+01;
559200;6191300;1.339720e+01;
559300;6191300;1.326965e+01;
559400;6191300;1.251040e+01;
559500;6191300;1.135000e+01;
559600;6191300;1.003837e+01;
559700;6191300;7.500000e+00;
559800;6191300;4.989380e+00;
559900;6191300;4.800000e+00;
560000;6191300;7.300000e+00;
560100;6191300;7.355780e+00;
560200;6191300;6.900000e+00;
560300;6191300;4.424060e+00;
560400;6191300;2.433600e+00;
560500;6191300;6.414200e-01;
560600;6191300;0;
560700;6191300;0;
560800;6191300;0;
560900;6191300;0;
561000;6191300;0;
549000;6191400;2.503158e+01;
549100;6191400;2.492582e+01;
549200;6191400;2.403256e+01;
549300;6191400;2.312229e+01;
549400;6191400;2.296158e+01;
549500;6191400;2.282458e+01;
549600;6191400;2.250000e+01;
549700;6191400;2.250000e+01;
549800;6191400;2.222179e+01;
549900;6191400;2.223416e+01;
550000;6191400;2.101896e+01;
550100;6191400;2.003360e+01;
550200;6191400;1.903560e+01;
550300;6191400;1.750000e+01;
550400;6191400;1.885000e+01;
550500;6191400;1.998938e+01;
